order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,discount_flag,freight_ratio,repeat_customer_flag,delivery_days,is_late,ship_speed_category,pk_composite
10592,26,LEHMS,3,1,2024-12-19,2024-12-01,2024,4,12,Dec,2025-01-16,2024-12-27,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Gumbär Gummibärchen,31.23,20–50,3,Confections,31.23,5,0.05,5,148.34,9.22,157.56,1,0.062154509909666984,1,8.0,0,Slow,10592_26
10593,20,LEHMS,7,2,2024-12-20,2024-12-01,2024,4,12,Dec,2025-01-17,2025-01-24,Late,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Robert King,Sales Representative,London,UK,United Package,Sir Rodney's Marmalade,81.0,>50,3,Confections,81.0,21,0.2,20,1360.8,118.86,1479.66,1,0.08734567901234568,1,35.0,1,Slow,10593_20
10593,69,LEHMS,7,2,2024-12-20,2024-12-01,2024,4,12,Dec,2025-01-17,2025-01-24,Late,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Robert King,Sales Representative,London,UK,United Package,Gudbrandsdalsost,36.0,20–50,4,Dairy Products,36.0,20,0.2,20,576.0,50.31,626.31,1,0.08734375,1,35.0,1,Slow,10593_69
10593,76,LEHMS,7,2,2024-12-20,2024-12-01,2024,4,12,Dec,2025-01-17,2025-01-24,Late,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Robert King,Sales Representative,London,UK,United Package,Lakkalikööri,18.0,10–20,1,Beverages,18.0,4,0.2,20,57.6,5.03,62.63,1,0.0873263888888889,1,35.0,1,Slow,10593_76
10594,52,OLDWO,3,2,2024-12-20,2024-12-01,2024,4,12,Dec,2025-01-17,2024-12-27,On time,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Old World Delicatessen,Rene Phillips,(907) 555-7584,Anchorage,North America,99508,USA,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Filo Mix,7.0,<10,5,Grains/Cereals,7.0,24,0.0,0,168.0,1.56,169.56,0,0.009285714285714286,1,7.0,0,Slow,10594_52
10594,58,OLDWO,3,2,2024-12-20,2024-12-01,2024,4,12,Dec,2025-01-17,2024-12-27,On time,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Old World Delicatessen,Rene Phillips,(907) 555-7584,Anchorage,North America,99508,USA,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Escargots de Bourgogne,13.25,10–20,8,Seafood,13.25,30,0.0,0,397.5,3.68,401.18,0,0.009257861635220126,1,7.0,0,Slow,10594_58
10595,35,ERNSH,2,1,2024-12-21,2024-12-01,2024,4,12,Dec,2025-01-18,2024-12-25,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Steeleye Stout,18.0,10–20,1,Beverages,18.0,30,0.25,25,405.0,8.3,413.3,1,0.02049382716049383,1,4.0,0,Medium,10595_35
10595,61,ERNSH,2,1,2024-12-21,2024-12-01,2024,4,12,Dec,2025-01-18,2024-12-25,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Sirop d'érable,28.5,20–50,2,Condiments,28.5,120,0.25,25,2565.0,52.54,2617.54,1,0.020483430799220274,1,4.0,0,Medium,10595_61
10595,69,ERNSH,2,1,2024-12-21,2024-12-01,2024,4,12,Dec,2025-01-18,2024-12-25,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Gudbrandsdalsost,36.0,20–50,4,Dairy Products,36.0,65,0.25,25,1755.0,35.95,1790.95,1,0.020484330484330487,1,4.0,0,Medium,10595_69
10596,56,WHITC,8,1,2024-12-22,2024-12-01,2024,4,12,Dec,2025-01-19,2025-01-23,Late,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,White Clover Markets,Karl Jablonski,(206) 555-4112,Seattle,North America,98128,USA,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Gnocchi di nonna Alice,38.0,20–50,5,Grains/Cereals,38.0,5,0.2,20,152.0,2.1,154.1,1,0.013815789473684212,1,32.0,1,Slow,10596_56
10596,63,WHITC,8,1,2024-12-22,2024-12-01,2024,4,12,Dec,2025-01-19,2025-01-23,Late,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,White Clover Markets,Karl Jablonski,(206) 555-4112,Seattle,North America,98128,USA,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Vegie-spread,43.9,20–50,2,Condiments,43.9,24,0.2,20,842.88,11.66,854.54,1,0.013833523158694001,1,32.0,1,Slow,10596_63
10596,75,WHITC,8,1,2024-12-22,2024-12-01,2024,4,12,Dec,2025-01-19,2025-01-23,Late,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,White Clover Markets,Karl Jablonski,(206) 555-4112,Seattle,North America,98128,USA,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Rhönbräu Klosterbier,7.75,<10,1,Beverages,7.75,30,0.2,20,186.0,2.57,188.57,1,0.013817204301075268,1,32.0,1,Slow,10596_75
10597,24,PICCO,7,3,2024-12-22,2024-12-01,2024,4,12,Dec,2025-01-19,2024-12-29,On time,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,Piccolo und mehr,Georg Pipps,6562-9722,Salzburg,Europe,5020,Austria,Robert King,Sales Representative,London,UK,Federal Shipping,Guaraná Fantástica,4.5,<10,1,Beverages,4.5,35,0.2,20,126.0,6.16,132.16,1,0.04888888888888889,1,7.0,0,Slow,10597_24
10597,57,PICCO,7,3,2024-12-22,2024-12-01,2024,4,12,Dec,2025-01-19,2024-12-29,On time,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,Piccolo und mehr,Georg Pipps,6562-9722,Salzburg,Europe,5020,Austria,Robert King,Sales Representative,London,UK,Federal Shipping,Ravioli Angelo,19.5,10–20,5,Grains/Cereals,19.5,20,0.0,0,390.0,19.07,409.07,0,0.0488974358974359,1,7.0,0,Slow,10597_57
10597,65,PICCO,7,3,2024-12-22,2024-12-01,2024,4,12,Dec,2025-01-19,2024-12-29,On time,Piccolo und mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,Piccolo und mehr,Georg Pipps,6562-9722,Salzburg,Europe,5020,Austria,Robert King,Sales Representative,London,UK,Federal Shipping,Louisiana Fiery Hot Pepper Sauce,21.05,20–50,2,Condiments,21.05,12,0.2,20,202.08,9.88,211.96,1,0.048891528107680125,1,7.0,0,Slow,10597_65
10598,27,RATTC,1,3,2024-12-25,2024-12-01,2024,4,12,Dec,2025-01-22,2024-12-29,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Schoggi Schokolade,43.9,20–50,3,Confections,43.9,50,0.0,0,2195.0,40.82,2235.82,0,0.018596810933940774,1,4.0,0,Medium,10598_27
10598,71,RATTC,1,3,2024-12-25,2024-12-01,2024,4,12,Dec,2025-01-22,2024-12-29,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Flotemysost,21.5,20–50,4,Dairy Products,21.5,9,0.0,0,193.5,3.6,197.1,0,0.018604651162790697,1,4.0,0,Medium,10598_71
10599,62,BSBEV,6,3,2024-12-26,2024-12-01,2024,4,12,Dec,2025-02-06,2025-01-01,On time,B's Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,B's Beverages,Victoria Ashworth,(171) 555-1212,London,Europe,EC2 5NT,UK,Michael Suyama,Sales Representative,London,UK,Federal Shipping,Tarte au sucre,49.3,20–50,3,Confections,49.3,10,0.0,0,493.0,29.98,522.98,0,0.060811359026369166,1,6.0,0,Slow,10599_62
10600,54,HUNGC,4,1,2024-12-27,2024-12-01,2024,4,12,Dec,2025-01-24,2025-01-01,On time,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,Hungry Coyote Import Store,Yoshi Latimer,(503) 555-6874,Elgin,North America,97827,USA,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Tourtière,7.45,<10,6,Meat/Poultry,7.45,4,0.0,0,29.8,2.8,32.6,0,0.09395973154362415,1,5.0,0,Medium,10600_54
10600,73,HUNGC,4,1,2024-12-27,2024-12-01,2024,4,12,Dec,2025-01-24,2025-01-01,On time,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,Hungry Coyote Import Store,Yoshi Latimer,(503) 555-6874,Elgin,North America,97827,USA,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Röd Kaviar,15.0,10–20,8,Seafood,15.0,30,0.0,0,450.0,42.33,492.33,0,0.09406666666666666,1,5.0,0,Medium,10600_73
10601,13,HILAA,7,1,2024-12-27,2024-12-01,2024,4,12,Dec,2025-02-07,2025-01-02,On time,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILARION-Abastos,Carlos Hernández,(5) 555-1340,San Cristóbal,South America,5022,Venezuela,Robert King,Sales Representative,London,UK,Speedy Express,Konbu,6.0,<10,8,Seafood,6.0,60,0.0,0,360.0,9.19,369.19,0,0.025527777777777778,1,6.0,0,Slow,10601_13
10601,59,HILAA,7,1,2024-12-27,2024-12-01,2024,4,12,Dec,2025-02-07,2025-01-02,On time,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILARION-Abastos,Carlos Hernández,(5) 555-1340,San Cristóbal,South America,5022,Venezuela,Robert King,Sales Representative,London,UK,Speedy Express,Raclette Courdavault,55.0,>50,4,Dairy Products,55.0,35,0.0,0,1925.0,49.11,1974.11,0,0.02551168831168831,1,6.0,0,Slow,10601_59
10602,77,VAFFE,8,2,2024-12-28,2024-12-01,2024,4,12,Dec,2025-01-25,2025-01-02,On time,Vaffeljernet,Smagsloget 45,Århus,Unknown,8200,Denmark,Vaffeljernet,Palle Ibsen,86 21 32 43,Århus,Europe,8200,Denmark,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Original Frankfurter grüne Soße,13.0,10–20,2,Condiments,13.0,5,0.25,25,48.75,2.92,51.67,1,0.059897435897435895,1,5.0,0,Medium,10602_77
10603,22,SAVEA,8,2,2024-12-29,2024-12-01,2024,4,12,Dec,2025-01-26,2025-01-19,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Gustaf's Knäckebröd,21.0,20–50,5,Grains/Cereals,21.0,48,0.0,0,1008.0,33.15,1041.15,0,0.03288690476190476,1,21.0,0,Slow,10603_22
10603,49,SAVEA,8,2,2024-12-29,2024-12-01,2024,4,12,Dec,2025-01-26,2025-01-19,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Maxilaku,20.0,20–50,3,Confections,20.0,25,0.05,5,475.0,15.62,490.62,1,0.03288421052631579,1,21.0,0,Slow,10603_49
10604,48,FURIB,1,1,2024-12-29,2024-12-01,2024,4,12,Dec,2025-01-26,2025-01-09,On time,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Unknown,1675,Portugal,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,(1) 354-2534,Lisboa,Europe,1675,Portugal,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Chocolade,12.75,10–20,3,Confections,12.75,6,0.1,10,68.85,2.22,71.07,1,0.032244008714596956,1,11.0,0,Slow,10604_48
10604,76,FURIB,1,1,2024-12-29,2024-12-01,2024,4,12,Dec,2025-01-26,2025-01-09,On time,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Unknown,1675,Portugal,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,(1) 354-2534,Lisboa,Europe,1675,Portugal,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Lakkalikööri,18.0,10–20,1,Beverages,18.0,10,0.1,10,162.0,5.24,167.24,1,0.03234567901234568,1,11.0,0,Slow,10604_76
10605,16,MEREP,1,2,2025-01-01,2025-01-01,2025,1,1,Jan,2025-01-29,2025-01-09,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Pavlova,17.45,10–20,3,Confections,17.45,30,0.05,5,497.33,45.88,543.21,1,0.09225262903906864,1,8.0,0,Slow,10605_16
10605,59,MEREP,1,2,2025-01-01,2025-01-01,2025,1,1,Jan,2025-01-29,2025-01-09,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Raclette Courdavault,55.0,>50,4,Dairy Products,55.0,20,0.05,5,1045.0,96.4,1141.4,1,0.0922488038277512,1,8.0,0,Slow,10605_59
10605,60,MEREP,1,2,2025-01-01,2025-01-01,2025,1,1,Jan,2025-01-29,2025-01-09,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Camembert Pierrot,34.0,20–50,4,Dairy Products,34.0,70,0.05,5,2261.0,208.58,2469.58,1,0.09225121627598408,1,8.0,0,Slow,10605_60
10605,71,MEREP,1,2,2025-01-01,2025-01-01,2025,1,1,Jan,2025-01-29,2025-01-09,On time,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,Mère Paillarde,Jean Fresnière,(514) 555-8054,Montréal,North America,H1J 1C3,Canada,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Flotemysost,21.5,20–50,4,Dairy Products,21.5,15,0.05,5,306.37,28.26,334.63,1,0.09224140744850998,1,8.0,0,Slow,10605_71
10606,4,TRADH,4,3,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-11,On time,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Tradição Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,South America,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Chef Anton's Cajun Seasoning,22.0,20–50,2,Condiments,22.0,20,0.2,20,352.0,24.72,376.72,1,0.07022727272727272,1,9.0,0,Slow,10606_4
10606,55,TRADH,4,3,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-11,On time,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Tradição Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,South America,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Pâté chinois,24.0,20–50,6,Meat/Poultry,24.0,20,0.2,20,384.0,26.97,410.97,1,0.070234375,1,9.0,0,Slow,10606_55
10606,62,TRADH,4,3,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-11,On time,Tradição Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Tradição Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,South America,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,Federal Shipping,Tarte au sucre,49.3,20–50,3,Confections,49.3,10,0.2,20,394.4,27.7,422.1,1,0.07023326572008114,1,9.0,0,Slow,10606_62
10607,7,SAVEA,5,1,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-05,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Uncle Bob's Organic Dried Pears,30.0,20–50,7,Produce,30.0,45,0.0,0,1350.0,41.75,1391.75,0,0.030925925925925926,1,3.0,0,Medium,10607_7
10607,17,SAVEA,5,1,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-05,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Alice Mutton,39.0,20–50,6,Meat/Poultry,39.0,100,0.0,0,3900.0,120.6,4020.6,0,0.03092307692307692,1,3.0,0,Medium,10607_17
10607,33,SAVEA,5,1,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-05,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Geitost,2.5,<10,4,Dairy Products,2.5,14,0.0,0,35.0,1.08,36.08,0,0.03085714285714286,1,3.0,0,Medium,10607_33
10607,40,SAVEA,5,1,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-05,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Boston Crab Meat,18.4,10–20,8,Seafood,18.4,42,0.0,0,772.8,23.9,796.7,0,0.030926501035196688,1,3.0,0,Medium,10607_40
10607,72,SAVEA,5,1,2025-01-02,2025-01-01,2025,1,1,Jan,2025-01-30,2025-01-05,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,34.8,12,0.0,0,417.6,12.91,430.51,0,0.030914750957854405,1,3.0,0,Medium,10607_72
10608,56,TOMSP,4,2,2025-01-03,2025-01-01,2025,1,1,Jan,2025-01-31,2025-01-12,On time,Toms Spezialitäten,Luisenstr. 48,Münster,Unknown,44087,Germany,Toms Spezialitäten,Karin Josephs,0251-031259,Münster,Europe,44087,Germany,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Gnocchi di nonna Alice,38.0,20–50,5,Grains/Cereals,38.0,28,0.0,0,1064.0,27.79,1091.79,0,0.02611842105263158,1,9.0,0,Slow,10608_56
10609,1,DUMON,7,2,2025-01-04,2025-01-01,2025,1,1,Jan,2025-02-01,2025-01-10,On time,Du monde entier,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Du monde entier,Janine Labrune,40.67.88.88,Nantes,Europe,44000,France,Robert King,Sales Representative,London,UK,United Package,Chai,18.0,10–20,1,Beverages,18.0,3,0.0,0,54.0,0.24,54.24,0,0.0044444444444444444,1,6.0,0,Slow,10609_1
10609,10,DUMON,7,2,2025-01-04,2025-01-01,2025,1,1,Jan,2025-02-01,2025-01-10,On time,Du monde entier,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Du monde entier,Janine Labrune,40.67.88.88,Nantes,Europe,44000,France,Robert King,Sales Representative,London,UK,United Package,Ikura,31.0,20–50,8,Seafood,31.0,10,0.0,0,310.0,1.35,311.35,0,0.00435483870967742,1,6.0,0,Slow,10609_10
10609,21,DUMON,7,2,2025-01-04,2025-01-01,2025,1,1,Jan,2025-02-01,2025-01-10,On time,Du monde entier,"67, rue des Cinquante Otages",Nantes,Unknown,44000,France,Du monde entier,Janine Labrune,40.67.88.88,Nantes,Europe,44000,France,Robert King,Sales Representative,London,UK,United Package,Sir Rodney's Scones,10.0,10–20,3,Confections,10.0,6,0.0,0,60.0,0.26,60.26,0,0.004333333333333333,1,6.0,0,Slow,10609_21
10610,36,LAMAI,8,1,2025-01-05,2025-01-01,2025,1,1,Jan,2025-02-02,2025-01-17,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,Europe,31000,France,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Inlagd Sill,19.0,10–20,8,Seafood,19.0,21,0.25,25,299.25,26.78,326.03,1,0.08949039264828738,1,12.0,0,Slow,10610_36
10611,1,WOLZA,6,2,2025-01-05,2025-01-01,2025,1,1,Jan,2025-02-02,2025-01-12,On time,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,Wolski  Zajazd,Zbyszek Piestrzeniewicz,(26) 642-7012,Warszawa,Europe,01-012,Poland,Michael Suyama,Sales Representative,London,UK,United Package,Chai,18.0,10–20,1,Beverages,18.0,6,0.0,0,108.0,10.78,118.78,0,0.09981481481481481,1,7.0,0,Slow,10611_1
10611,2,WOLZA,6,2,2025-01-05,2025-01-01,2025,1,1,Jan,2025-02-02,2025-01-12,On time,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,Wolski  Zajazd,Zbyszek Piestrzeniewicz,(26) 642-7012,Warszawa,Europe,01-012,Poland,Michael Suyama,Sales Representative,London,UK,United Package,Chang,19.0,10–20,1,Beverages,19.0,10,0.0,0,190.0,18.96,208.96,0,0.09978947368421053,1,7.0,0,Slow,10611_2
10611,60,WOLZA,6,2,2025-01-05,2025-01-01,2025,1,1,Jan,2025-02-02,2025-01-12,On time,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,Wolski  Zajazd,Zbyszek Piestrzeniewicz,(26) 642-7012,Warszawa,Europe,01-012,Poland,Michael Suyama,Sales Representative,London,UK,United Package,Camembert Pierrot,34.0,20–50,4,Dairy Products,34.0,15,0.0,0,510.0,50.91,560.91,0,0.0998235294117647,1,7.0,0,Slow,10611_60
10612,10,SAVEA,1,2,2025-01-08,2025-01-01,2025,1,1,Jan,2025-02-05,2025-01-12,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Ikura,31.0,20–50,8,Seafood,31.0,70,0.0,0,2170.0,185.2,2355.2,0,0.08534562211981567,1,4.0,0,Medium,10612_10
10612,36,SAVEA,1,2,2025-01-08,2025-01-01,2025,1,1,Jan,2025-02-05,2025-01-12,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Inlagd Sill,19.0,10–20,8,Seafood,19.0,55,0.0,0,1045.0,89.19,1134.19,0,0.08534928229665072,1,4.0,0,Medium,10612_36
10612,49,SAVEA,1,2,2025-01-08,2025-01-01,2025,1,1,Jan,2025-02-05,2025-01-12,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Maxilaku,20.0,20–50,3,Confections,20.0,18,0.0,0,360.0,30.72,390.72,0,0.08533333333333333,1,4.0,0,Medium,10612_49
10612,60,SAVEA,1,2,2025-01-08,2025-01-01,2025,1,1,Jan,2025-02-05,2025-01-12,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Camembert Pierrot,34.0,20–50,4,Dairy Products,34.0,40,0.0,0,1360.0,116.07,1476.07,0,0.08534558823529412,1,4.0,0,Medium,10612_60
10612,76,SAVEA,1,2,2025-01-08,2025-01-01,2025,1,1,Jan,2025-02-05,2025-01-12,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Lakkalikööri,18.0,10–20,1,Beverages,18.0,80,0.0,0,1440.0,122.9,1562.9,0,0.08534722222222223,1,4.0,0,Medium,10612_76
10613,13,HILAA,4,2,2025-01-09,2025-01-01,2025,1,1,Jan,2025-02-06,2025-01-12,On time,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILARION-Abastos,Carlos Hernández,(5) 555-1340,San Cristóbal,South America,5022,Venezuela,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Konbu,6.0,<10,8,Seafood,6.0,8,0.1,10,43.2,0.99,44.19,1,0.022916666666666665,1,3.0,0,Medium,10613_13
10613,75,HILAA,4,2,2025-01-09,2025-01-01,2025,1,1,Jan,2025-02-06,2025-01-12,On time,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILARION-Abastos,Carlos Hernández,(5) 555-1340,San Cristóbal,South America,5022,Venezuela,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Rhönbräu Klosterbier,7.75,<10,1,Beverages,7.75,40,0.0,0,310.0,7.12,317.12,0,0.02296774193548387,1,3.0,0,Medium,10613_75
10614,11,BLAUS,8,3,2025-01-09,2025-01-01,2025,1,1,Jan,2025-02-06,2025-01-12,On time,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,Blauer See Delikatessen,Hanna Moos,0621-08460,Mannheim,Europe,68306,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Queso Cabrales,21.0,20–50,4,Dairy Products,21.0,14,0.0,0,294.0,1.22,295.22,0,0.004149659863945578,1,3.0,0,Medium,10614_11
